Order NO,Order Date,Countries,Pie Flavor,Quantity,Price,Amount Sold,Slice Or Whole Pie,Pre-Order/In-Store Purchase,Organic?,,Pie Flavor,Quantity,,
12461,23/07/2021,Malawi,Cherry,3," 1,020 ",3060.00,Whole,In-Store,Yes,,,,,
12462,23/07/2021,Mali,Strawberry Rhubarb,4," 3,232 ",12928.00,Whole,In-Store,Yes,,,,,
12463,23/07/2021,Mauritania,Strawberry Rhubarb,4," 8,743 ",34972.00,Slice,Pre-Order,Yes,,,,,
12464,23/07/2021,Mauritius,Strawberry Rhubarb,5," 2,905 ",14525.00,Slice,In-Store,Yes,,,,,
12465,23/07/2021,Morocco,Strawberry Rhubarb,2," 5,163 ",10326.00,Whole,Pre-Order,Yes,,,,,
12466,23/07/2021,Mozambique,Cherry,2," 2,685 ",5370.00,Whole,Pre-Order,Yes,,,,,
12467,03/08/2021,Namibia,Blueberry,2," 4,559 ",9118.00,Slice,Pre-Order,Yes,,,,,
12468,03/08/2021,Niger,Apple,4," 1,881 ",7524.00,Slice,Pre-Order,Yes,,,,,
12469,07/08/2021,Nigeria,Strawberry Rhubarb,2," 2,749 ",5498.00,Whole,In-Store,Yes,,,,,
12470,07/08/2021,Rwanda,Pumpkin,4," 7,561 ",30244.00,Slice,In-Store,Yes,,,,,
12471,07/08/2021,Sao Tome & Principe,Strawberry Rhubarb,1," 3,427 ",3427.00,Slice,In-Store,Yes,,,,,
12472,07/08/2021,Senegal,Pumpkin,4," 8,019 ",32076.00,Slice,Pre-Order,Yes,,,,,
12473,07/08/2021,Seychelles,Strawberry Rhubarb,2," 1,953 ",3906.00,Slice,In-Store,Yes,,,,,
12474,07/08/2021,Sierra Leone,Strawberry Rhubarb,5," 9,397 ",46985.00,Whole,Pre-Order,Yes,,,,,
12475,07/08/2021,Somalia,Apple,1," 7,029 ",7029.00,Slice,Pre-Order,Yes,,,,,
12476,07/08/2021,South Africa,Strawberry Rhubarb,1," 5,347 ",5347.00,Whole,Pre-Order,Yes,,,,,
12477,07/08/2021,South Sudan,Strawberry Rhubarb,5," 7,450 ",37250.00,Slice,In-Store,Yes,,,,,
12478,07/08/2021,Sudan,Strawberry Rhubarb,5," 7,502 ",37510.00,Whole,Pre-Order,Yes,,,,,
12479,07/08/2021,Tanzania,Pumpkin,1," 1,982 ",1982.00,Whole,Pre-Order,Yes,,,,,
12480,07/08/2021,Togo,Pumpkin,5," 8,506 ",42530.00,Slice,In-Store,Yes,,,,,
12481,07/08/2021,Tunisia,Pumpkin,3," 5,187 ",15561.00,Slice,Pre-Order,Yes,,,,,
12482,07/08/2021,Uganda,Strawberry Rhubarb,1," 1,036 ",1036.00,Slice,In-Store,Yes,,,,,
12483,07/08/2021,Zambia,Strawberry Rhubarb,5," 6,877 ",34385.00,Slice,In-Store,Yes,,,,,
12484,07/08/2021,Zimbabwe,Apple,2," 5,423 ",10846.00,Whole,Pre-Order,Yes,,,,,
12485,26/08/2021,Algeria,Blueberry,2," 1,124 ",2248.00,Whole,In-Store,Yes,,,,,
12486,26/08/2021,Angola,Apple,5," 3,035 ",15175.00,Whole,In-Store,Yes,,,,,
12487,26/08/2021,Benin,Strawberry Rhubarb,5," 4,361 ",21805.00,Whole,Pre-Order,Yes,,,,,
12488,26/08/2021,Botswana,Other,2," 4,003 ",8006.00,Whole,In-Store,Yes,,,,,
12489,26/08/2021,Burkina Faso,Apple,1," 5,029 ",5029.00,Slice,In-Store,Yes,,,,,
12490,26/08/2021,Burundi,Blueberry,2," 7,747 ",15494.00,Slice,In-Store,Yes,,,,,
12491,26/08/2021,Cabo Verde,Apple,2," 2,814 ",5628.00,Slice,In-Store,Yes,,,,,
12492,26/08/2021,Cameroon,Apple,1," 6,819 ",6819.00,Whole,Pre-Order,Yes,,,,,
12493,01/11/2021,Central African Republic,Apple,2," 1,179 ",2358.00,Slice,Pre-Order,Yes,,,,,
12494,01/11/2021,Chad,Apple,1," 3,554 ",3554.00,Whole,Pre-Order,Yes,,,,,
12495,24/07/2020,Comoros,Fudge,4," 6,986 ",27944.00,Whole,Pre-Order,Yes,,,,,
12496,24/07/2020,Congo,Fudge,5," 2,827 ",14135.00,Whole,Pre-Order,Yes,,,,,
12497,24/07/2020,Côte d'Ivoire,Fudge,4," 8,172 ",32688.00,Whole,In-Store,Yes,,,,,
12498,24/07/2020,Djibouti,Fudge,3," 8,585 ",25755.00,Whole,In-Store,Yes,,,,,
12499,24/07/2020,DR Congo,Fudge,1," 8,870 ",8870.00,Whole,In-Store,Yes,,,,,
12500,24/07/2020,Egypt,Apple,3," 4,973 ",14919.00,Slice,Pre-Order,Yes,,,,,
12501,24/07/2020,Equatorial Guinea,Fudge,5," 5,112 ",25560.00,Whole,Pre-Order,Yes,,,,,
12502,24/07/2020,Eritrea,Blueberry,5," 5,474 ",27370.00,Slice,Pre-Order,Yes,,,,,
12503,24/07/2020,Eswatini,Apple,2," 7,463 ",14926.00,Whole,Pre-Order,Yes,,,,,
12504,24/07/2020,Ethiopia,Blueberry,4," 6,149 ",24596.00,Slice,In-Store,Yes,,,,,
12505,24/07/2020,Gabon,Apple,2," 4,238 ",8476.00,Slice,In-Store,Yes,,,,,
12506,24/07/2020,Gambia,Strawberry Rhubarb,3," 4,656 ",13968.00,Whole,Pre-Order,Yes,,,,,
12507,24/07/2020,Ghana,Blueberry,3," 8,949 ",26847.00,Slice,Pre-Order,Yes,,,,,
12508,24/07/2020,Guinea,Apple,1," 2,075 ",2075.00,Whole,Pre-Order,Yes,,,,,
12509,24/07/2020,Guinea-Bissau,Blueberry,1," 2,547 ",2547.00,Whole,In-Store,Yes,,,,,
12510,24/07/2020,Kenya,Blueberry,2," 3,839 ",7678.00,Slice,Pre-Order,Yes,,,,,
12511,24/07/2020,Lesotho,Blueberry,1," 9,678 ",9678.00,Whole,In-Store,Yes,,,,,
12512,24/07/2020,Liberia,Blueberry,2," 2,549 ",5098.00,Whole,In-Store,Yes,,,,,
12513,31/07/2020,Libya,Strawberry Rhubarb,4," 9,401 ",37604.00,Whole,Pre-Order,Yes,,,,,
12514,31/07/2020,Madagascar,Strawberry Rhubarb,5," 6,994 ",34970.00,Whole,In-Store,Yes,,,,,
12515,31/07/2020,Malawi,Strawberry Rhubarb,1," 6,039 ",6039.00,Slice,In-Store,Yes,,,,,
12516,31/07/2020,Mali,Strawberry Rhubarb,1," 4,760 ",4760.00,Slice,In-Store,Yes,,,,,
12517,31/07/2020,Mauritania,Strawberry Rhubarb,5," 7,364 ",36820.00,Slice,Pre-Order,Yes,,,,,
12518,31/07/2020,Mauritius,Strawberry Rhubarb,4," 2,276 ",9104.00,Whole,In-Store,Yes,,,,,
12519,31/07/2020,Morocco,Strawberry Rhubarb,1," 5,382 ",5382.00,Whole,Pre-Order,Yes,,,,,
12520,11/06/2019,Mozambique,Apple,4," 4,134 ",16536.00,Slice,In-Store,Yes,,,,,
12521,11/06/2019,Namibia,Apple,4," 9,650 ",38600.00,Slice,Pre-Order,Yes,,,,,
12522,11/06/2019,Niger,Apple,3," 9,210 ",27630.00,Slice,In-Store,Yes,,,,,
12523,11/06/2019,Nigeria,Apple,4," 7,790 ",31160.00,Whole,In-Store,Yes,,,,,
12524,24/04/2020,Rwanda,Strawberry Rhubarb,4," 9,715 ",38860.00,Slice,Pre-Order,Yes,,,,,
12525,24/04/2020,Sao Tome & Principe,Strawberry Rhubarb,2," 3,862 ",7724.00,Slice,Pre-Order,Yes,,,,,
12526,24/04/2020,Senegal,Strawberry Rhubarb,1," 2,493 ",2493.00,Slice,In-Store,Yes,,,,,
12527,20/11/2021,Seychelles,Pumpkin,1," 5,443 ",5443.00,Slice,In-Store,Yes,,,,,
12528,20/11/2021,Sierra Leone,Pumpkin,5," 1,047 ",5235.00,Slice,Pre-Order,Yes,,,,,
12529,20/11/2021,Somalia,Pumpkin,2," 3,355 ",6710.00,Whole,In-Store,Yes,,,,,
12530,20/11/2021,South Africa,Pumpkin,1," 3,698 ",3698.00,Slice,Pre-Order,Yes,,,,,
12531,20/11/2021,South Sudan,Pumpkin,3," 1,597 ",4791.00,Whole,Pre-Order,Yes,,,,,
12532,20/11/2021,Sudan,Pumpkin,5," 2,216 ",11080.00,Whole,Pre-Order,Yes,,,,,
12533,20/11/2021,Tanzania,Pumpkin,1," 7,570 ",7570.00,Slice,In-Store,Yes,,,,,
12534,20/11/2021,Togo,Pumpkin,4," 3,402 ",13608.00,Slice,In-Store,Yes,,,,,
12535,20/11/2021,Tunisia,Pumpkin,5," 4,676 ",23380.00,Whole,Pre-Order,Yes,,,,,
12536,20/11/2021,Uganda,Pumpkin,4," 7,130 ",28520.00,Whole,In-Store,Yes,,,,,
12537,20/11/2021,Zambia,Pumpkin,5," 7,597 ",37985.00,Whole,In-Store,Yes,,,,,
12538,20/11/2021,Zimbabwe,Pumpkin,1," 9,689 ",9689.00,Whole,Pre-Order,Yes,,,,,
12539,20/11/2021,Algeria,Apple,5," 9,568 ",47840.00,Whole,In-Store,Yes,,,,,
12540,09/04/2021,Angola,Apple,5," 5,296 ",26480.00,Whole,Pre-Order,Yes,,,,,
12541,09/04/2021,Benin,Apple,1," 6,523 ",6523.00,Whole,Pre-Order,Yes,,,,,
12542,09/04/2021,Botswana,Strawberry Rhubarb,4," 4,726 ",18904.00,Whole,In-Store,Yes,,,,,
12543,09/04/2021,Burkina Faso,Apple,1," 8,066 ",8066.00,Whole,Pre-Order,Yes,,,,,
12544,09/04/2021,Burundi,Apple,3," 7,999 ",23997.00,Whole,In-Store,Yes,,,,,
12545,09/04/2021,Cabo Verde,Apple,2," 9,817 ",19634.00,Slice,Pre-Order,Yes,,,,,
12546,09/04/2021,Cameroon,Apple,2," 6,099 ",12198.00,Slice,Pre-Order,Yes,,,,,
12547,09/04/2021,Central African Republic,Strawberry Rhubarb,2," 7,086 ",14172.00,Slice,In-Store,Yes,,,,,
12548,09/04/2021,Chad,Cherry,3," 3,047 ",9141.00,Slice,In-Store,Yes,,,,,
12549,09/04/2021,Comoros,Cherry,3," 8,080 ",24240.00,Whole,In-Store,Yes,,,,,
12550,09/04/2021,Congo,Cherry,5," 7,296 ",36480.00,Whole,Pre-Order,Yes,,,,,
12551,09/04/2021,Côte d'Ivoire,Apple,3," 9,132 ",27396.00,Whole,Pre-Order,Yes,,,,,
12552,09/04/2021,Djibouti,Apple,4," 8,431 ",33724.00,Slice,In-Store,Yes,,,,,
12553,09/04/2021,DR Congo,Apple,5," 3,038 ",15190.00,Whole,In-Store,Yes,,,,,
12554,26/11/2020,Egypt,Pumpkin,3," 1,321 ",3963.00,Whole,Pre-Order,Yes,,,,,
12555,26/11/2020,Equatorial Guinea,Pumpkin,2," 5,826 ",11652.00,Slice,Pre-Order,Yes,,,,,
12556,26/11/2020,Eritrea,Pumpkin,2," 6,466 ",12932.00,Slice,In-Store,Yes,,,,,
12557,26/11/2020,Eswatini,Pumpkin,4," 3,548 ",14192.00,Whole,Pre-Order,Yes,,,,,
12558,26/11/2020,Ethiopia,Pumpkin,3," 4,400 ",13200.00,Slice,In-Store,Yes,,,,,
12559,26/11/2020,Gabon,Pumpkin,5," 2,932 ",14660.00,Slice,In-Store,Yes,,,,,
12560,26/11/2020,Gambia,Pumpkin,3," 7,540 ",22620.00,Slice,In-Store,Yes,,,,,
12561,26/11/2020,Ghana,Pumpkin,5," 1,827 ",9135.00,Slice,In-Store,Yes,,,,,
12562,26/11/2020,Guinea,Pumpkin,2," 7,957 ",15914.00,Whole,Pre-Order,Yes,,,,,
12563,26/11/2020,Guinea-Bissau,Pumpkin,1," 2,766 ",2766.00,Whole,In-Store,Yes,,,,,
12564,26/11/2020,Kenya,Pumpkin,2," 9,194 ",18388.00,Whole,Pre-Order,Yes,,,,,
12565,26/11/2020,Lesotho,Apple,4," 5,177 ",20708.00,Slice,In-Store,Yes,,,,,
12566,26/11/2020,Liberia,Apple,1," 8,220 ",8220.00,Slice,Pre-Order,Yes,,,,,
12567,26/11/2020,Libya,Apple,4," 7,690 ",30760.00,Whole,In-Store,Yes,,,,,
12568,26/11/2020,Madagascar,Pumpkin,1," 7,588 ",7588.00,Whole,Pre-Order,Yes,,,,,
12569,16/04/2020,Malawi,Strawberry Rhubarb,4," 1,115 ",4460.00,Slice,In-Store,Yes,,,,,
12570,16/04/2020,Mali,Strawberry Rhubarb,3," 9,043 ",27129.00,Slice,Pre-Order,Yes,,,,,
12571,22/04/2020,Mauritania,Pumpkin,2," 5,664 ",11328.00,Slice,Pre-Order,Yes,,,,,
12572,22/04/2020,Mauritius,Pumpkin,5," 9,573 ",47865.00,Slice,In-Store,Yes,,,,,
12573,22/04/2020,Morocco,Pumpkin,1," 5,287 ",5287.00,Whole,Pre-Order,Yes,,,,,
12574,22/04/2020,Mozambique,Pumpkin,5," 3,472 ",17360.00,Slice,Pre-Order,Yes,,,,,
12575,22/04/2020,Namibia,Pumpkin,2," 5,570 ",11140.00,Whole,In-Store,Yes,,,,,
12576,22/04/2020,Niger,Pumpkin,4," 3,129 ",12516.00,Slice,In-Store,Yes,,,,,
12577,22/04/2020,Nigeria,Pumpkin,1," 8,897 ",8897.00,Whole,In-Store,Yes,,,,,
12578,22/04/2020,Rwanda,Fudge,4," 3,203 ",12812.00,Whole,In-Store,Yes,,,,,
12579,06/02/2021,Sao Tome & Principe,Apple,4," 5,964 ",23856.00,Slice,In-Store,Yes,,,,,
12580,06/02/2021,Senegal,Apple,4," 8,442 ",33768.00,Slice,Pre-Order,Yes,,,,,
12581,06/02/2021,Seychelles,Apple,5," 2,476 ",12380.00,Whole,In-Store,Yes,,,,,
12582,06/02/2021,Sierra Leone,Apple,5," 2,789 ",13945.00,Whole,Pre-Order,Yes,,,,,
12583,21/08/2019,Somalia,Apple,1," 7,409 ",7409.00,Slice,In-Store,Yes,,,,,
12584,21/08/2019,South Africa,Apple,1," 4,480 ",4480.00,Slice,Pre-Order,Yes,,,,,
12585,21/08/2019,South Sudan,Apple,5," 5,516 ",27580.00,Slice,Pre-Order,Yes,,,,,
12586,21/08/2019,Sudan,Apple,3," 8,182 ",24546.00,Whole,In-Store,Yes,,,,,
12587,21/08/2019,Tanzania,Apple,3," 8,784 ",26352.00,Slice,Pre-Order,Yes,,,,,
12588,21/08/2019,Togo,Apple,3," 8,648 ",25944.00,Whole,Pre-Order,Yes,,,,,
12589,21/08/2019,Tunisia,Apple,1," 6,709 ",6709.00,Whole,Pre-Order,Yes,,,,,
12590,21/08/2019,Uganda,Apple,3," 3,238 ",9714.00,Slice,In-Store,Yes,,,,,
12591,21/08/2019,Zambia,Strawberry Rhubarb,5," 7,184 ",35920.00,Whole,Pre-Order,Yes,,,,,
12592,21/08/2019,Zimbabwe,Strawberry Rhubarb,2," 4,792 ",9584.00,Whole,Pre-Order,Yes,,,,,
12593,21/08/2019,Algeria,Strawberry Rhubarb,4," 2,712 ",10848.00,Slice,Pre-Order,Yes,,,,,
12594,21/08/2019,Angola,Strawberry Rhubarb,4," 4,774 ",19096.00,Whole,Pre-Order,Yes,,,,,
12595,21/08/2019,Benin,Strawberry Rhubarb,4," 8,368 ",33472.00,Whole,Pre-Order,Yes,,,,,
12596,21/08/2019,Botswana,Strawberry Rhubarb,4," 7,388 ",29552.00,Whole,Pre-Order,Yes,,,,,
12597,21/08/2019,Burkina Faso,Strawberry Rhubarb,5," 9,547 ",47735.00,Whole,In-Store,Yes,,,,,
12598,21/08/2019,Burundi,Strawberry Rhubarb,2," 9,036 ",18072.00,Whole,In-Store,Yes,,,,,
12599,19/03/2021,Cabo Verde,Blueberry,2," 7,597 ",15194.00,Whole,Pre-Order,Yes,,,,,
12600,19/03/2021,Cameroon,Apple,3," 8,978 ",26934.00,Whole,Pre-Order,Yes,,,,,
12601,19/03/2021,Central African Republic,Blueberry,5," 6,481 ",32405.00,Whole,Pre-Order,Yes,,,,,
12602,19/03/2021,Chad,Blueberry,5," 6,196 ",30980.00,Whole,In-Store,Yes,,,,,
12603,19/03/2021,Comoros,Blueberry,1," 1,001 ",1001.00,Whole,Pre-Order,Yes,,,,,
12604,19/03/2021,Congo,Blueberry,3," 2,158 ",6474.00,Whole,Pre-Order,Yes,,,,,
12605,19/03/2021,Côte d'Ivoire,Blueberry,5," 1,305 ",6525.00,Slice,Pre-Order,Yes,,,,,
12606,19/03/2021,Djibouti,Apple,5," 1,183 ",5915.00,Slice,Pre-Order,Yes,,,,,
12607,19/03/2021,DR Congo,Apple,5," 1,637 ",8185.00,Slice,In-Store,Yes,,,,,
12608,19/03/2021,Egypt,Blueberry,5," 2,894 ",14470.00,Whole,Pre-Order,Yes,,,,,
12609,19/03/2021,Equatorial Guinea,Other,2," 8,111 ",16222.00,Slice,Pre-Order,Yes,,,,,
12610,19/03/2021,Eritrea,Strawberry Rhubarb,2," 3,552 ",7104.00,Whole,Pre-Order,Yes,,,,,
12611,19/03/2021,Eswatini,Strawberry Rhubarb,4," 7,749 ",30996.00,Slice,In-Store,Yes,,,,,
12612,19/03/2021,Ethiopia,Strawberry Rhubarb,4," 2,342 ",9368.00,Slice,Pre-Order,Yes,,,,,
12613,19/03/2021,Gabon,Other,1," 7,373 ",7373.00,Slice,Pre-Order,Yes,,,,,
12614,19/03/2021,Gambia,Strawberry Rhubarb,4," 5,207 ",20828.00,Slice,Pre-Order,Yes,,,,,
12615,19/03/2021,Ghana,Other,5," 8,249 ",41245.00,Slice,Pre-Order,Yes,,,,,
12616,22/04/2021,Guinea,Apple,5," 3,334 ",16670.00,Whole,Pre-Order,Yes,,,,,
12617,22/04/2021,Guinea-Bissau,Apple,1," 6,527 ",6527.00,Slice,In-Store,Yes,,,,,
12618,22/04/2021,Kenya,Strawberry Rhubarb,4," 8,284 ",33136.00,Slice,Pre-Order,Yes,,,,,
12619,22/04/2021,Lesotho,Strawberry Rhubarb,5," 9,821 ",49105.00,Whole,In-Store,Yes,,,,,
12620,22/04/2021,Liberia,Strawberry Rhubarb,5," 6,951 ",34755.00,Whole,Pre-Order,Yes,,,,,
12621,22/04/2021,Libya,Apple,2," 7,880 ",15760.00,Slice,In-Store,Yes,,,,,
12622,22/04/2021,Madagascar,Strawberry Rhubarb,3," 6,640 ",19920.00,Whole,In-Store,Yes,,,,,
12623,22/04/2021,Malawi,Apple,5," 1,178 ",5890.00,Whole,In-Store,Yes,,,,,
12624,22/04/2021,Mali,Apple,5," 4,983 ",24915.00,Whole,Pre-Order,Yes,,,,,
12625,22/04/2021,Mauritania,Apple,4," 2,236 ",8944.00,Slice,Pre-Order,Yes,,,,,
12626,22/04/2021,Mauritius,Strawberry Rhubarb,1," 7,634 ",7634.00,Whole,Pre-Order,Yes,,,,,
12627,22/04/2021,Morocco,Strawberry Rhubarb,2," 1,632 ",3264.00,Slice,In-Store,Yes,,,,,
12628,22/04/2021,Mozambique,Strawberry Rhubarb,4," 7,039 ",28156.00,Slice,In-Store,Yes,,,,,
12629,22/04/2021,Namibia,Apple,4," 5,544 ",22176.00,Whole,In-Store,Yes,,,,,
12630,22/04/2021,Niger,Apple,2," 4,674 ",9348.00,Whole,In-Store,Yes,,,,,
12631,22/04/2021,Nigeria,Apple,5," 7,913 ",39565.00,Whole,Pre-Order,Yes,,,,,
12632,22/04/2021,Rwanda,Apple,2," 9,973 ",19946.00,Slice,Pre-Order,Yes,,,,,
12633,22/04/2021,Sao Tome & Principe,Apple,1," 8,207 ",8207.00,Slice,In-Store,Yes,,,,,
12634,25/03/2020,Senegal,Apple,2," 1,591 ",3182.00,Whole,Pre-Order,Yes,,,,,
12635,25/03/2020,Seychelles,Apple,3," 6,307 ",18921.00,Whole,Pre-Order,Yes,,,,,
12636,25/03/2020,Sierra Leone,Blueberry,1," 9,401 ",9401.00,Slice,Pre-Order,Yes,,,,,
12637,13/11/2021,Somalia,Pumpkin,2," 2,982 ",5964.00,Whole,In-Store,Yes,,,,,
12638,13/11/2021,South Africa,Pumpkin,2," 5,874 ",11748.00,Whole,Pre-Order,Yes,,,,,
12639,13/11/2021,South Sudan,Pumpkin,5," 9,200 ",46000.00,Whole,Pre-Order,Yes,,,,,
12640,13/11/2021,Sudan,Pumpkin,1," 7,634 ",7634.00,Slice,In-Store,Yes,,,,,
12641,13/11/2021,Tanzania,Pumpkin,5," 6,705 ",33525.00,Slice,In-Store,Yes,,,,,
12642,13/11/2021,Togo,Pumpkin,1," 2,819 ",2819.00,Slice,In-Store,Yes,,,,,
12643,13/11/2021,Tunisia,Pumpkin,5," 4,727 ",23635.00,Whole,Pre-Order,Yes,,,,,
12644,13/11/2021,Uganda,Apple,5," 8,344 ",41720.00,Whole,In-Store,Yes,,,,,
12645,13/11/2021,Zambia,Apple,3," 4,261 ",12783.00,Slice,In-Store,Yes,,,,,
12646,13/11/2021,Zimbabwe,Pumpkin,3," 9,433 ",28299.00,Slice,In-Store,Yes,,,,,
12647,13/11/2021,Algeria,Pumpkin,1," 8,469 ",8469.00,Whole,Pre-Order,Yes,,,,,
12648,13/11/2021,Angola,Pumpkin,1," 2,970 ",2970.00,Whole,In-Store,Yes,,,,,
12649,13/11/2021,Benin,Apple,4," 5,870 ",23480.00,Whole,In-Store,Yes,,,,,
12650,13/11/2021,Botswana,Pumpkin,1," 3,627 ",3627.00,Whole,Pre-Order,Yes,,,,,
12651,13/11/2021,Burkina Faso,Pumpkin,5," 9,097 ",45485.00,Slice,Pre-Order,Yes,,,,,
12652,06/08/2021,Burundi,Apple,3," 3,504 ",10512.00,Whole,In-Store,Yes,,,,,
12653,06/08/2021,Cabo Verde,Fudge,1," 6,191 ",6191.00,Slice,Pre-Order,Yes,,,,,
12654,06/08/2021,Cameroon,Fudge,3," 8,239 ",24717.00,Whole,Pre-Order,Yes,,,,,
12655,06/08/2021,Central African Republic,Pumpkin,2," 8,215 ",16430.00,Whole,Pre-Order,Yes,,,,,
12656,06/08/2021,Chad,Pumpkin,2," 3,650 ",7300.00,Slice,Pre-Order,Yes,,,,,
12657,06/08/2021,Comoros,Pumpkin,2," 1,489 ",2978.00,Whole,In-Store,Yes,,,,,
12658,06/08/2021,Congo,Pumpkin,1," 6,170 ",6170.00,Slice,Pre-Order,Yes,,,,,
12659,06/08/2021,Côte d'Ivoire,Apple,1," 6,017 ",6017.00,Whole,Pre-Order,Yes,,,,,
12660,09/07/2020,Djibouti,Cherry,2," 4,314 ",8628.00,Whole,In-Store,Yes,,,,,
12661,09/07/2020,DR Congo,Cherry,2," 5,020 ",10040.00,Whole,Pre-Order,Yes,,,,,
12662,09/07/2020,Egypt,Cherry,5," 2,635 ",13175.00,Slice,In-Store,Yes,,,,,
12663,09/07/2020,Equatorial Guinea,Strawberry Rhubarb,1," 4,245 ",4245.00,Whole,Pre-Order,Yes,,,,,
12664,09/07/2020,Eritrea,Cherry,1," 3,176 ",3176.00,Slice,Pre-Order,Yes,,,,,
12665,09/07/2020,Eswatini,Strawberry Rhubarb,2," 1,179 ",2358.00,Whole,Pre-Order,Yes,,,,,
12666,09/07/2020,Ethiopia,Cherry,2," 9,024 ",18048.00,Whole,In-Store,Yes,,,,,
12667,18/11/2020,Gabon,Pumpkin,1," 9,463 ",9463.00,Whole,Pre-Order,Yes,,,,,
12668,18/11/2020,Gambia,Cherry,3," 7,186 ",21558.00,Whole,Pre-Order,Yes,,,,,
12669,18/11/2020,Ghana,Pumpkin,3," 8,969 ",26907.00,Slice,In-Store,Yes,,,,,
12670,18/11/2020,Guinea,Cherry,3," 6,393 ",19179.00,Slice,Pre-Order,Yes,,,,,
12671,18/11/2020,Guinea-Bissau,Apple,3," 7,354 ",22062.00,Slice,Pre-Order,Yes,,,,,
12672,18/11/2020,Kenya,Cherry,2," 7,490 ",14980.00,Whole,In-Store,Yes,,,,,
12673,18/11/2020,Lesotho,Cherry,1," 5,121 ",5121.00,Slice,Pre-Order,Yes,,,,,
12674,18/11/2020,Liberia,Pumpkin,5," 5,028 ",25140.00,Whole,In-Store,Yes,,,,,
12675,18/11/2020,Libya,Cherry,4," 1,515 ",6060.00,Whole,In-Store,Yes,,,,,
12676,18/11/2020,Madagascar,Cherry,4," 4,005 ",16020.00,Whole,In-Store,Yes,,,,,
12677,18/11/2020,Malawi,Cherry,4," 3,674 ",14696.00,Whole,In-Store,Yes,,,,,
12678,18/11/2020,Mali,Pumpkin,4," 2,783 ",11132.00,Whole,In-Store,Yes,,,,,
12679,18/11/2020,Mauritania,Cherry,2," 4,797 ",9594.00,Whole,Pre-Order,Yes,,,,,
12680,04/02/2021,Mauritius,Apple,2," 3,055 ",6110.00,Slice,Pre-Order,Yes,,,,,
12681,04/02/2021,Morocco,Apple,2," 6,825 ",13650.00,Whole,Pre-Order,Yes,,,,,
12682,04/02/2021,Mozambique,Apple,5," 5,893 ",29465.00,Slice,In-Store,Yes,,,,,
12683,04/02/2021,Namibia,Apple,5," 5,025 ",25125.00,Slice,Pre-Order,Yes,,,,,
12684,04/02/2021,Niger,Apple,2," 6,344 ",12688.00,Whole,Pre-Order,Yes,,,,,
12685,04/02/2021,Nigeria,Apple,1," 3,506 ",3506.00,Whole,In-Store,Yes,,,,,
12686,04/02/2021,Rwanda,Strawberry Rhubarb,1," 4,769 ",4769.00,Slice,In-Store,Yes,,,,,
12687,04/02/2021,Sao Tome & Principe,Strawberry Rhubarb,1," 5,002 ",5002.00,Slice,In-Store,Yes,,,,,
12688,04/02/2021,Senegal,Strawberry Rhubarb,3," 2,121 ",6363.00,Whole,In-Store,Yes,,,,,
12689,04/02/2021,Seychelles,Strawberry Rhubarb,2," 3,338 ",6676.00,Whole,Pre-Order,Yes,,,,,
12690,04/02/2021,Sierra Leone,Strawberry Rhubarb,5," 2,677 ",13385.00,Slice,Pre-Order,Yes,,,,,
12691,04/02/2021,Somalia,Strawberry Rhubarb,3," 9,735 ",29205.00,Whole,In-Store,Yes,,,,,
12692,04/02/2021,South Africa,Strawberry Rhubarb,2," 9,563 ",19126.00,Whole,In-Store,Yes,,,,,
12693,04/02/2021,South Sudan,Strawberry Rhubarb,1," 9,716 ",9716.00,Slice,In-Store,Yes,,,,,
12694,26/09/2021,Sudan,Apple,4," 8,566 ",34264.00,Slice,Pre-Order,Yes,,,,,
12695,26/09/2021,Tanzania,Apple,1," 2,293 ",2293.00,Whole,In-Store,Yes,,,,,
12696,01/09/2020,Togo,Blueberry,3," 4,744 ",14232.00,Slice,In-Store,Yes,,,,,
12697,01/09/2020,Tunisia,Apple,3," 2,911 ",8733.00,Whole,In-Store,Yes,,,,,
12698,01/09/2020,Uganda,Blueberry,4," 8,280 ",33120.00,Whole,Pre-Order,Yes,,,,,
12699,21/10/2020,Zambia,Pumpkin,4," 2,605 ",10420.00,Slice,In-Store,Yes,,,,,
12700,21/10/2020,Zimbabwe,Pumpkin,1," 2,061 ",2061.00,Whole,Pre-Order,Yes,,,,,
12701,21/10/2020,Algeria,Pumpkin,1," 2,492 ",2492.00,Slice,Pre-Order,Yes,,,,,
12702,21/10/2020,Angola,Pumpkin,4," 6,137 ",24548.00,Whole,In-Store,Yes,,,,,
12703,21/10/2020,Benin,Pumpkin,4," 6,081 ",24324.00,Whole,In-Store,Yes,,,,,
12704,21/10/2020,Botswana,Pumpkin,4," 7,991 ",31964.00,Slice,In-Store,Yes,,,,,
12705,06/09/2021,Burkina Faso,Pumpkin,3," 3,389 ",10167.00,Slice,In-Store,Yes,,,,,
12706,06/09/2021,Burundi,Fudge,2," 7,500 ",15000.00,Whole,Pre-Order,Yes,,,,,
12707,06/09/2021,Cabo Verde,Fudge,3," 2,696 ",8088.00,Slice,Pre-Order,Yes,,,,,
12708,06/09/2021,Cameroon,Fudge,5," 2,369 ",11845.00,Whole,In-Store,Yes,,,,,
12709,06/09/2021,Central African Republic,Fudge,2," 6,464 ",12928.00,Whole,Pre-Order,Yes,,,,,
