Order NO,Order Date,Countries,Pie Flavor,Quantity,Price,Amount Sold,Slice Or Whole Pie,Pre-Order/In-Store Purchase,Organic?,,,,,,,,,,,,,Pie Flavor,Quantity,,
12407,44281,Malawi,Apple,5,2439,12195,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12408,44281,Mali,Cherry,4,9169,36676,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12409,44281,Mauritania,Strawberry Rhubarb,1,9232,9232,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12410,44281,Mauritius,Apple,4,2056,8224,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12411,44281,Morocco,Apple,1,4883,4883,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12412,44281,Mozambique,Apple,4,9250,37000,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12413,44281,Namibia,Apple,4,4628,18512,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12414,44281,Niger,Apple,3,3781,11343,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12415,44281,Nigeria,Apple,3,9470,28410,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12416,44281,Rwanda,Apple,4,3665,14660,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12417,44281,Sao Tome & Principe,Apple,4,4324,17296,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12418,44281,Senegal,Apple,1,7989,7989,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12419,44281,Seychelles,Apple,5,3616,18080,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12420,44281,Sierra Leone,Apple,2,8432,16864,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12421,44281,Somalia,Apple,5,2315,11575,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12422,44281,South Africa,Apple,5,7198,35990,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12423,44281,South Sudan,Apple,4,7753,31012,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12424,44310,Sudan,Cherry,5,5079,25395,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12425,44310,Tanzania,Strawberry Rhubarb,3,7693,23079,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12426,44310,Togo,Cherry,4,6832,27328,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12427,44331,Tunisia,Cherry,5,9166,45830,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12428,44331,Uganda,Cherry,1,6475,6475,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12429,44331,Zambia,Apple,5,1163,5815,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12430,44331,Zimbabwe,Apple,5,8577,42885,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12431,44331,Algeria,Apple,3,2190,6570,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12432,44331,Angola,Apple,4,7951,31804,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12433,44331,Benin,Cherry,1,2366,2366,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12434,44331,Botswana,Cherry,5,9249,46245,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12435,44331,Burkina Faso,Strawberry Rhubarb,4,7427,29708,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12436,44331,Burundi,Strawberry Rhubarb,5,9692,48460,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12437,44371,Cabo Verde,Strawberry Rhubarb,1,5520,5520,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12438,44371,Cameroon,Strawberry Rhubarb,4,6581,26324,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12439,44371,Central African Republic,Apple,1,1953,1953,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12440,44371,Chad,Strawberry Rhubarb,2,5493,10986,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12441,44371,Comoros,Strawberry Rhubarb,3,3341,10023,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12442,44375,Congo,Cherry,5,4278,21390,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12443,44375,Côte d'Ivoire,Cherry,5,5148,25740,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12444,44375,Djibouti,Strawberry Rhubarb,1,1531,1531,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12445,44375,DR Congo,Cherry,4,9279,37116,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12446,44375,Egypt,Cherry,4,5730,22920,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12447,44375,Equatorial Guinea,Strawberry Rhubarb,1,4192,4192,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12448,44375,Eritrea,Strawberry Rhubarb,1,7690,7690,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12449,44375,Eswatini,Strawberry Rhubarb,4,6582,26328,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12450,44375,Ethiopia,Strawberry Rhubarb,1,1008,1008,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12451,44375,Gabon,Cherry,4,6677,26708,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12452,44375,Gambia,Other,3,7723,23169,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12453,44375,Ghana,Strawberry Rhubarb,4,5380,21520,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12454,44400,Guinea,Cherry,5,6835,34175,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12455,44400,Guinea-Bissau,Apple,1,3664,3664,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12456,44400,Kenya,Cherry,2,1090,2180,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12457,44400,Lesotho,Apple,5,3354,16770,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12458,44400,Liberia,Strawberry Rhubarb,1,2271,2271,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12459,44400,Libya,Cherry,4,6957,27828,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12460,44400,Madagascar,Apple,5,4358,21790,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12461,44400,Malawi,Cherry,3,1020,3060,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12462,44400,Mali,Strawberry Rhubarb,4,3232,12928,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12463,44400,Mauritania,Strawberry Rhubarb,4,8743,34972,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12464,44400,Mauritius,Strawberry Rhubarb,5,2905,14525,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12465,44400,Morocco,Strawberry Rhubarb,2,5163,10326,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12466,44400,Mozambique,Cherry,2,2685,5370,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12467,44411,Namibia,Blueberry,2,4559,9118,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12468,44411,Niger,Apple,4,1881,7524,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12469,44415,Nigeria,Strawberry Rhubarb,2,2749,5498,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12470,44415,Rwanda,Pumpkin,4,7561,30244,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12471,44415,Sao Tome & Principe,Strawberry Rhubarb,1,3427,3427,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12472,44415,Senegal,Pumpkin,4,8019,32076,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12473,44415,Seychelles,Strawberry Rhubarb,2,1953,3906,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12474,44415,Sierra Leone,Strawberry Rhubarb,5,9397,46985,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12475,44415,Somalia,Apple,1,7029,7029,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12476,44415,South Africa,Strawberry Rhubarb,1,5347,5347,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12477,44415,South Sudan,Strawberry Rhubarb,5,7450,37250,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12478,44415,Sudan,Strawberry Rhubarb,5,7502,37510,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12479,44415,Tanzania,Pumpkin,1,1982,1982,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12480,44415,Togo,Pumpkin,5,8506,42530,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12481,44415,Tunisia,Pumpkin,3,5187,15561,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12482,44415,Uganda,Strawberry Rhubarb,1,1036,1036,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12483,44415,Zambia,Strawberry Rhubarb,5,6877,34385,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12484,44415,Zimbabwe,Apple,2,5423,10846,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12485,44434,Algeria,Blueberry,2,1124,2248,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12486,44434,Angola,Apple,5,3035,15175,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12487,44434,Benin,Strawberry Rhubarb,5,4361,21805,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12488,44434,Botswana,Other,2,4003,8006,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12489,44434,Burkina Faso,Apple,1,5029,5029,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12490,44434,Burundi,Blueberry,2,7747,15494,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12491,44434,Cabo Verde,Apple,2,2814,5628,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12492,44434,Cameroon,Apple,1,6819,6819,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12493,44501,Central African Republic,Apple,2,1179,2358,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12494,44501,Chad,Apple,1,3554,3554,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12495,44036,Comoros,Fudge,4,6986,27944,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12496,44036,Congo,Fudge,5,2827,14135,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12497,44036,Côte d'Ivoire,Fudge,4,8172,32688,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12498,44036,Djibouti,Fudge,3,8585,25755,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12499,44036,DR Congo,Fudge,1,8870,8870,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12500,44036,Egypt,Apple,3,4973,14919,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12501,44036,Equatorial Guinea,Fudge,5,5112,25560,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12502,44036,Eritrea,Blueberry,5,5474,27370,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12503,44036,Eswatini,Apple,2,7463,14926,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12504,44036,Ethiopia,Blueberry,4,6149,24596,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12505,44036,Gabon,Apple,2,4238,8476,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12506,44036,Gambia,Strawberry Rhubarb,3,4656,13968,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12507,44036,Ghana,Blueberry,3,8949,26847,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12508,44036,Guinea,Apple,1,2075,2075,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12509,44036,Guinea-Bissau,Blueberry,1,2547,2547,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12510,44036,Kenya,Blueberry,2,3839,7678,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12511,44036,Lesotho,Blueberry,1,9678,9678,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12512,44036,Liberia,Blueberry,2,2549,5098,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12513,44043,Libya,Strawberry Rhubarb,4,9401,37604,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12514,44043,Madagascar,Strawberry Rhubarb,5,6994,34970,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12515,44043,Malawi,Strawberry Rhubarb,1,6039,6039,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12516,44043,Mali,Strawberry Rhubarb,1,4760,4760,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12517,44043,Mauritania,Strawberry Rhubarb,5,7364,36820,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12518,44043,Mauritius,Strawberry Rhubarb,4,2276,9104,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12519,44043,Morocco,Strawberry Rhubarb,1,5382,5382,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12520,43627,Mozambique,Apple,4,4134,16536,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12521,43627,Namibia,Apple,4,9650,38600,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12522,43627,Niger,Apple,3,9210,27630,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12523,43627,Nigeria,Apple,4,7790,31160,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12524,43945,Rwanda,Strawberry Rhubarb,4,9715,38860,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12525,43945,Sao Tome & Principe,Strawberry Rhubarb,2,3862,7724,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12526,43945,Senegal,Strawberry Rhubarb,1,2493,2493,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12527,44520,Seychelles,Pumpkin,1,5443,5443,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12528,44520,Sierra Leone,Pumpkin,5,1047,5235,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12529,44520,Somalia,Pumpkin,2,3355,6710,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12530,44520,South Africa,Pumpkin,1,3698,3698,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12531,44520,South Sudan,Pumpkin,3,1597,4791,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12532,44520,Sudan,Pumpkin,5,2216,11080,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12533,44520,Tanzania,Pumpkin,1,7570,7570,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12534,44520,Togo,Pumpkin,4,3402,13608,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12535,44520,Tunisia,Pumpkin,5,4676,23380,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12536,44520,Uganda,Pumpkin,4,7130,28520,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12537,44520,Zambia,Pumpkin,5,7597,37985,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12538,44520,Zimbabwe,Pumpkin,1,9689,9689,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12539,44520,Algeria,Apple,5,9568,47840,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12540,44295,Angola,Apple,5,5296,26480,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12541,44295,Benin,Apple,1,6523,6523,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12542,44295,Botswana,Strawberry Rhubarb,4,4726,18904,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12543,44295,Burkina Faso,Apple,1,8066,8066,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12544,44295,Burundi,Apple,3,7999,23997,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12545,44295,Cabo Verde,Apple,2,9817,19634,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12546,44295,Cameroon,Apple,2,6099,12198,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12547,44295,Central African Republic,Strawberry Rhubarb,2,7086,14172,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12548,44295,Chad,Cherry,3,3047,9141,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12549,44295,Comoros,Cherry,3,8080,24240,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12550,44295,Congo,Cherry,5,7296,36480,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12551,44295,Côte d'Ivoire,Apple,3,9132,27396,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12552,44295,Djibouti,Apple,4,8431,33724,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12553,44295,DR Congo,Apple,5,3038,15190,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12554,44161,Egypt,Pumpkin,3,1321,3963,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12555,44161,Equatorial Guinea,Pumpkin,2,5826,11652,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12556,44161,Eritrea,Pumpkin,2,6466,12932,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12557,44161,Eswatini,Pumpkin,4,3548,14192,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12558,44161,Ethiopia,Pumpkin,3,4400,13200,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12559,44161,Gabon,Pumpkin,5,2932,14660,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12560,44161,Gambia,Pumpkin,3,7540,22620,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12561,44161,Ghana,Pumpkin,5,1827,9135,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12562,44161,Guinea,Pumpkin,2,7957,15914,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12563,44161,Guinea-Bissau,Pumpkin,1,2766,2766,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12564,44161,Kenya,Pumpkin,2,9194,18388,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12565,44161,Lesotho,Apple,4,5177,20708,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12566,44161,Liberia,Apple,1,8220,8220,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12567,44161,Libya,Apple,4,7690,30760,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12568,44161,Madagascar,Pumpkin,1,7588,7588,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12569,43937,Malawi,Strawberry Rhubarb,4,1115,4460,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12570,43937,Mali,Strawberry Rhubarb,3,9043,27129,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12571,43943,Mauritania,Pumpkin,2,5664,11328,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12572,43943,Mauritius,Pumpkin,5,9573,47865,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12573,43943,Morocco,Pumpkin,1,5287,5287,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12574,43943,Mozambique,Pumpkin,5,3472,17360,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12575,43943,Namibia,Pumpkin,2,5570,11140,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12576,43943,Niger,Pumpkin,4,3129,12516,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12577,43943,Nigeria,Pumpkin,1,8897,8897,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12578,43943,Rwanda,Fudge,4,3203,12812,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12579,44233,Sao Tome & Principe,Apple,4,5964,23856,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12580,44233,Senegal,Apple,4,8442,33768,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12581,44233,Seychelles,Apple,5,2476,12380,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12582,44233,Sierra Leone,Apple,5,2789,13945,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12583,43698,Somalia,Apple,1,7409,7409,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12584,43698,South Africa,Apple,1,4480,4480,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12585,43698,South Sudan,Apple,5,5516,27580,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12586,43698,Sudan,Apple,3,8182,24546,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12587,43698,Tanzania,Apple,3,8784,26352,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12588,43698,Togo,Apple,3,8648,25944,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12589,43698,Tunisia,Apple,1,6709,6709,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12590,43698,Uganda,Apple,3,3238,9714,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12591,43698,Zambia,Strawberry Rhubarb,5,7184,35920,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12592,43698,Zimbabwe,Strawberry Rhubarb,2,4792,9584,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12593,43698,Algeria,Strawberry Rhubarb,4,2712,10848,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12594,43698,Angola,Strawberry Rhubarb,4,4774,19096,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12595,43698,Benin,Strawberry Rhubarb,4,8368,33472,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12596,43698,Botswana,Strawberry Rhubarb,4,7388,29552,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12597,43698,Burkina Faso,Strawberry Rhubarb,5,9547,47735,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12598,43698,Burundi,Strawberry Rhubarb,2,9036,18072,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12599,44274,Cabo Verde,Blueberry,2,7597,15194,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12600,44274,Cameroon,Apple,3,8978,26934,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12601,44274,Central African Republic,Blueberry,5,6481,32405,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12602,44274,Chad,Blueberry,5,6196,30980,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12603,44274,Comoros,Blueberry,1,1001,1001,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12604,44274,Congo,Blueberry,3,2158,6474,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12605,44274,Côte d'Ivoire,Blueberry,5,1305,6525,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12606,44274,Djibouti,Apple,5,1183,5915,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12607,44274,DR Congo,Apple,5,1637,8185,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12608,44274,Egypt,Blueberry,5,2894,14470,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12609,44274,Equatorial Guinea,Other,2,8111,16222,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12610,44274,Eritrea,Strawberry Rhubarb,2,3552,7104,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12611,44274,Eswatini,Strawberry Rhubarb,4,7749,30996,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12612,44274,Ethiopia,Strawberry Rhubarb,4,2342,9368,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12613,44274,Gabon,Other,1,7373,7373,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12614,44274,Gambia,Strawberry Rhubarb,4,5207,20828,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12615,44274,Ghana,Other,5,8249,41245,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12616,44308,Guinea,Apple,5,3334,16670,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12617,44308,Guinea-Bissau,Apple,1,6527,6527,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12618,44308,Kenya,Strawberry Rhubarb,4,8284,33136,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12619,44308,Lesotho,Strawberry Rhubarb,5,9821,49105,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12620,44308,Liberia,Strawberry Rhubarb,5,6951,34755,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12621,44308,Libya,Apple,2,7880,15760,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12622,44308,Madagascar,Strawberry Rhubarb,3,6640,19920,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12623,44308,Malawi,Apple,5,1178,5890,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12624,44308,Mali,Apple,5,4983,24915,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12625,44308,Mauritania,Apple,4,2236,8944,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12626,44308,Mauritius,Strawberry Rhubarb,1,7634,7634,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12627,44308,Morocco,Strawberry Rhubarb,2,1632,3264,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12628,44308,Mozambique,Strawberry Rhubarb,4,7039,28156,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12629,44308,Namibia,Apple,4,5544,22176,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12630,44308,Niger,Apple,2,4674,9348,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12631,44308,Nigeria,Apple,5,7913,39565,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12632,44308,Rwanda,Apple,2,9973,19946,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12633,44308,Sao Tome & Principe,Apple,1,8207,8207,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12634,43915,Senegal,Apple,2,1591,3182,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12635,43915,Seychelles,Apple,3,6307,18921,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12636,43915,Sierra Leone,Blueberry,1,9401,9401,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
12637,44513,Somalia,Pumpkin,2,2982,5964,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12638,44513,South Africa,Pumpkin,2,5874,11748,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12639,44513,South Sudan,Pumpkin,5,9200,46000,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12640,44513,Sudan,Pumpkin,1,7634,7634,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12641,44513,Tanzania,Pumpkin,5,6705,33525,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12642,44513,Togo,Pumpkin,1,2819,2819,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12643,44513,Tunisia,Pumpkin,5,4727,23635,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12644,44513,Uganda,Apple,5,8344,41720,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12645,44513,Zambia,Apple,3,4261,12783,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12646,44513,Zimbabwe,Pumpkin,3,9433,28299,Slice,In-Store,Yes,,,,,,,,,,,,,,,,
12647,44513,Algeria,Pumpkin,1,8469,8469,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12648,44513,Angola,Pumpkin,1,2970,2970,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12649,44513,Benin,Apple,4,5870,23480,Whole,In-Store,Yes,,,,,,,,,,,,,,,,
12650,44513,Botswana,Pumpkin,1,3627,3627,Whole,Pre-Order,Yes,,,,,,,,,,,,,,,,
12651,44513,Burkina Faso,Pumpkin,5,9097,45485,Slice,Pre-Order,Yes,,,,,,,,,,,,,,,,
